t,target_deg,present_deg
1.4534554481506348,0.0,2.3736263736263736
1.4742867946624756,0.0,2.3736263736263736
1.495290994644165,0.0,2.3736263736263736
1.5161030292510986,0.0,2.3736263736263736
1.5371434688568115,0.0,2.3736263736263736
1.5580484867095947,0.0,2.3736263736263736
1.5790176391601562,0.0,2.3736263736263736
1.5998742580413818,0.0,2.3736263736263736
1.620746374130249,0.0,2.3736263736263736
1.6415977478027344,0.0,2.3736263736263736
1.6623773574829102,0.0,2.3736263736263736
1.6831891536712646,0.0,2.3736263736263736
1.7040400505065918,0.0,2.3736263736263736
1.7248561382293701,0.0,2.3736263736263736
1.7455551624298096,0.0,2.3736263736263736
1.7662785053253174,0.0,2.3736263736263736
1.7869811058044434,0.0,2.3736263736263736
1.8078017234802246,0.0,2.3736263736263736
1.8285531997680664,0.0,2.3736263736263736
1.8492546081542969,0.0,2.3736263736263736
1.8699617385864258,0.0,2.3736263736263736
1.8906774520874023,0.0,2.3736263736263736
1.9113869667053223,0.0,2.3736263736263736
1.932143211364746,0.0,2.3736263736263736
1.9530284404754639,0.0,2.3736263736263736
1.973832130432129,0.0,2.3736263736263736
1.994565486907959,0.0,2.3736263736263736
2.0152945518493652,-15.0,2.3736263736263736
2.0359930992126465,-15.0,2.3736263736263736
2.0567076206207275,-15.0,2.3736263736263736
2.0774946212768555,-15.0,2.10989010989011
2.0982582569122314,-15.0,1.2307692307692308
2.119115114212036,-15.0,-0.17582417582417584
2.139963150024414,-15.0,-1.934065934065934
2.160897970199585,-15.0,-4.043956043956044
2.181671380996704,-15.0,-6.065934065934066
2.202502489089966,-15.0,-8.0
2.2234208583831787,-15.0,-10.197802197802197
2.2442524433135986,-15.0,-11.604395604395604
2.2652266025543213,-15.0,-12.483516483516484
2.2860960960388184,-15.0,-13.010989010989011
2.3069522380828857,-15.0,-13.098901098901099
2.328019857406616,-15.0,-12.923076923076923
2.3488733768463135,-15.0,-12.835164835164836
2.369734048843384,-15.0,-12.571428571428571
2.390502691268921,-15.0,-12.571428571428571
2.4112982749938965,-15.0,-12.571428571428571
2.4321248531341553,-15.0,-12.747252747252746
2.45297908782959,-15.0,-12.923076923076923
2.4740140438079834,-15.0,-13.098901098901099
2.494896650314331,-15.0,-13.362637362637363
2.5159173011779785,-15.0,-13.45054945054945
2.5367488861083984,-15.0,-13.45054945054945
2.5575594902038574,-15.0,-13.362637362637363
2.5783920288085938,-15.0,-13.274725274725276
2.5992391109466553,-15.0,-13.274725274725276
2.6200506687164307,-15.0,-13.274725274725276
2.6411452293395996,-15.0,-13.274725274725276
2.662071704864502,-15.0,-13.362637362637363
2.683079719543457,-15.0,-13.362637362637363
2.703996419906616,-15.0,-13.362637362637363
2.724848508834839,-15.0,-13.362637362637363
2.745626449584961,-15.0,-13.362637362637363
2.7664122581481934,-15.0,-13.274725274725276
2.7872729301452637,-15.0,-13.274725274725276
2.8081507682800293,-15.0,-13.274725274725276
2.8292107582092285,-15.0,-13.274725274725276
2.8500704765319824,-15.0,-13.362637362637363
2.8708596229553223,-15.0,-13.362637362637363
2.8916797637939453,-15.0,-13.362637362637363
2.9125406742095947,-15.0,-13.362637362637363
2.9333977699279785,-15.0,-13.362637362637363
2.954246759414673,-15.0,-13.362637362637363
2.9751815795898438,-15.0,-13.274725274725276
2.9960591793060303,-15.0,-13.274725274725276
3.0171194076538086,-15.0,-13.274725274725276
3.03800892829895,-15.0,-13.362637362637363
3.058835029602051,-15.0,-13.362637362637363
3.0796194076538086,-15.0,-13.362637362637363
3.1004128456115723,-15.0,-13.362637362637363
3.121190309524536,-15.0,-13.362637362637363
3.141993761062622,-15.0,-13.362637362637363
3.162783145904541,-15.0,-13.362637362637363
3.183581829071045,-15.0,-13.362637362637363
3.2044568061828613,-15.0,-13.362637362637363
3.2253801822662354,-15.0,-13.362637362637363
3.2462117671966553,-15.0,-13.362637362637363
3.2670552730560303,-15.0,-13.362637362637363
3.2878470420837402,-15.0,-13.362637362637363
3.308663845062256,-15.0,-13.362637362637363
3.3295085430145264,-15.0,-13.362637362637363
3.3503236770629883,-15.0,-13.362637362637363
3.3711743354797363,-15.0,-13.362637362637363
3.392292022705078,-15.0,-13.362637362637363
3.413168430328369,-15.0,-13.362637362637363
3.4343080520629883,-15.0,-13.362637362637363
3.4551565647125244,-15.0,-13.362637362637363
3.4760804176330566,-15.0,-13.362637362637363
3.497053384780884,-15.0,-13.362637362637363
3.5179035663604736,-15.0,-13.362637362637363
3.5387685298919678,-15.0,-13.362637362637363
3.5595650672912598,-15.0,-13.362637362637363
3.5804407596588135,-15.0,-13.362637362637363
3.601325511932373,-15.0,-13.362637362637363
3.622201681137085,-15.0,-13.362637362637363
3.6431360244750977,-15.0,-13.362637362637363
3.6641287803649902,-15.0,-13.362637362637363
3.684980630874634,-15.0,-13.362637362637363
3.7058324813842773,-15.0,-13.362637362637363
3.7266793251037598,-15.0,-13.362637362637363
3.7475669384002686,-15.0,-13.362637362637363
3.7684342861175537,-15.0,-13.362637362637363
3.789288282394409,-15.0,-13.362637362637363
3.810112237930298,-15.0,-13.362637362637363
3.831124782562256,-15.0,-13.362637362637363
3.851924419403076,-15.0,-13.362637362637363
3.872802734375,-15.0,-13.362637362637363
3.8936054706573486,-15.0,-13.362637362637363
3.914403200149536,-15.0,-13.362637362637363
3.9352173805236816,-15.0,-13.362637362637363
3.956064224243164,-15.0,-13.362637362637363
3.976890802383423,-15.0,-13.362637362637363
3.997971296310425,-15.0,-13.362637362637363
4.018911838531494,-15.0,-13.362637362637363
4.039766788482666,-15.0,-13.362637362637363
4.06058669090271,-15.0,-13.362637362637363
4.081457614898682,-15.0,-13.362637362637363
4.10232400894165,-15.0,-13.362637362637363
4.123196840286255,-15.0,-13.362637362637363
4.144083499908447,-15.0,-13.362637362637363
4.165142774581909,-15.0,-13.362637362637363
4.186197996139526,-15.0,-13.362637362637363
4.207103729248047,-15.0,-13.362637362637363
4.228161573410034,-15.0,-13.362637362637363
4.24904727935791,-15.0,-13.362637362637363
4.269926071166992,-15.0,-13.362637362637363
4.290817737579346,-15.0,-13.362637362637363
4.3116371631622314,-15.0,-13.362637362637363
4.332547664642334,-15.0,-13.362637362637363
4.35353684425354,-15.0,-13.362637362637363
4.3744142055511475,-15.0,-13.362637362637363
4.395421266555786,-15.0,-13.362637362637363
4.4162938594818115,-15.0,-13.362637362637363
4.437196493148804,-15.0,-13.362637362637363
4.458086013793945,-15.0,-13.362637362637363
4.479081630706787,-15.0,-13.362637362637363
4.499971628189087,-15.0,-13.362637362637363
4.520764589309692,-15.0,-13.362637362637363
4.541549921035767,-15.0,-13.362637362637363
4.562304735183716,-15.0,-13.362637362637363
4.583088397979736,-15.0,-13.362637362637363
4.603990316390991,-15.0,-13.362637362637363
4.624839782714844,-15.0,-13.362637362637363
4.645678758621216,-15.0,-13.362637362637363
4.66659688949585,-15.0,-13.362637362637363
4.687453269958496,-15.0,-13.362637362637363
4.708286285400391,-15.0,-13.362637362637363
4.729322910308838,-15.0,-13.362637362637363
4.75020694732666,-15.0,-13.362637362637363
4.771095514297485,-15.0,-13.362637362637363
4.791946649551392,-15.0,-13.362637362637363
4.813002586364746,-15.0,-13.362637362637363
4.833873748779297,-15.0,-13.362637362637363
4.854629755020142,-15.0,-13.362637362637363
4.875488758087158,-15.0,-13.362637362637363
4.8963563442230225,-15.0,-13.362637362637363
4.917159795761108,-15.0,-13.362637362637363
4.937922477722168,-15.0,-13.362637362637363
4.958766222000122,-15.0,-13.362637362637363
4.979578018188477,-15.0,-13.362637362637363
5.093226432800293,0.0,-13.362637362637363
5.114024639129639,0.0,-13.362637362637363
5.13484787940979,0.0,-13.362637362637363
5.155656337738037,0.0,-13.010989010989011
5.176553010940552,0.0,-12.131868131868131
5.1973958015441895,0.0,-10.989010989010989
5.218243360519409,0.0,-8.87912087912088
5.239097595214844,0.0,-6.593406593406593
5.2599709033966064,0.0,-4.21978021978022
5.280838251113892,0.0,-2.2857142857142856
5.301651477813721,0.0,-0.8791208791208791
5.32261323928833,0.0,0.17582417582417584
5.343453884124756,0.0,0.8791208791208791
5.364506721496582,0.0,1.1428571428571428
5.385433197021484,0.0,1.054945054945055
5.406218767166138,0.0,0.6153846153846154
5.427105188369751,0.0,0.26373626373626374
5.448063373565674,0.0,0.0
5.468926191329956,0.0,0.26373626373626374
5.489900588989258,0.0,0.6153846153846154
5.5107293128967285,0.0,0.8791208791208791
5.531528472900391,0.0,1.1428571428571428
5.552539110183716,0.0,1.4065934065934067
5.573365211486816,0.0,1.4065934065934067
5.594454050064087,0.0,1.2307692307692308
5.615367650985718,0.0,1.054945054945055
5.63622522354126,0.0,0.8791208791208791
5.657231569290161,0.0,0.7912087912087912
5.678077697753906,0.0,0.7032967032967034
5.698980093002319,0.0,0.8791208791208791
5.719809293746948,0.0,1.054945054945055
5.74068808555603,0.0,1.1428571428571428
5.76157808303833,0.0,1.2307692307692308
5.782555818557739,0.0,1.2307692307692308
5.803401470184326,0.0,1.054945054945055
5.824272871017456,0.0,0.967032967032967
5.845142126083374,0.0,0.8791208791208791
5.865918874740601,0.0,0.8791208791208791
5.886723279953003,0.0,0.8791208791208791
5.907527446746826,0.0,0.967032967032967
5.928397178649902,0.0,1.054945054945055
5.949261426925659,0.0,1.1428571428571428
5.970069169998169,0.0,1.1428571428571428
5.990943193435669,0.0,1.054945054945055
6.011786937713623,0.0,1.054945054945055
6.032622814178467,0.0,0.967032967032967
6.053436517715454,0.0,0.967032967032967
6.074292898178101,0.0,0.967032967032967
6.095139741897583,0.0,0.967032967032967
6.116100549697876,0.0,1.054945054945055
6.136943340301514,0.0,1.054945054945055
6.157884836196899,0.0,1.054945054945055
6.1786949634552,0.0,1.054945054945055
6.199568748474121,0.0,1.054945054945055
6.2204437255859375,0.0,0.967032967032967
6.243809461593628,0.0,0.967032967032967
6.264625072479248,0.0,0.967032967032967
6.285455703735352,0.0,0.967032967032967
6.306304216384888,0.0,1.054945054945055
6.32728123664856,0.0,1.054945054945055
6.348153829574585,0.0,1.054945054945055
6.369109630584717,0.0,1.054945054945055
6.390144109725952,0.0,1.054945054945055
6.411020278930664,0.0,1.054945054945055
6.432051181793213,0.0,1.054945054945055
6.453078985214233,0.0,1.054945054945055
6.473938226699829,0.0,1.054945054945055
6.494938850402832,0.0,1.054945054945055
6.515808343887329,0.0,1.054945054945055
6.536663293838501,0.0,1.054945054945055
6.557591676712036,0.0,1.054945054945055
6.578410863876343,0.0,1.054945054945055
6.599402666091919,0.0,1.054945054945055
6.620319128036499,0.0,1.054945054945055
6.641223669052124,0.0,1.054945054945055
6.662287712097168,0.0,1.054945054945055
6.68317437171936,0.0,1.054945054945055
6.704108953475952,0.0,1.054945054945055
6.7249720096588135,0.0,1.054945054945055
6.745928525924683,0.0,1.054945054945055
6.766792297363281,0.0,1.054945054945055
6.787536859512329,0.0,1.054945054945055
6.808345079421997,0.0,1.054945054945055
6.829228639602661,0.0,1.054945054945055
6.850072145462036,0.0,1.054945054945055
6.870932102203369,0.0,1.054945054945055
6.891784906387329,0.0,1.054945054945055
6.912632703781128,0.0,1.054945054945055
6.933472156524658,0.0,1.054945054945055
6.95432448387146,0.0,1.054945054945055
6.97536563873291,0.0,1.054945054945055
6.996252775192261,0.0,1.054945054945055
7.017326831817627,0.0,1.054945054945055
7.038229703903198,0.0,1.054945054945055
7.059067010879517,0.0,1.054945054945055
7.079996824264526,0.0,1.054945054945055
7.100877285003662,0.0,1.054945054945055
7.1217310428619385,0.0,1.054945054945055
7.142584562301636,0.0,1.054945054945055
7.163421630859375,0.0,1.054945054945055
7.1844024658203125,0.0,1.054945054945055
7.205300331115723,0.0,1.054945054945055
7.226159572601318,0.0,1.054945054945055
7.247272491455078,0.0,1.054945054945055
7.268152475357056,0.0,1.054945054945055
7.289039850234985,0.0,1.054945054945055
7.309842109680176,0.0,1.054945054945055
7.3307342529296875,0.0,1.054945054945055
7.351611614227295,0.0,1.054945054945055
7.372457981109619,0.0,1.054945054945055
7.3934454917907715,0.0,1.054945054945055
7.414285182952881,0.0,1.054945054945055
7.435142278671265,0.0,1.054945054945055
7.456050634384155,0.0,1.054945054945055
7.476928949356079,0.0,1.054945054945055
7.497900724411011,0.0,1.054945054945055
7.518795967102051,0.0,1.054945054945055
7.539619207382202,0.0,1.054945054945055
7.560511112213135,0.0,1.054945054945055
7.581353664398193,0.0,1.054945054945055
7.602232217788696,0.0,1.054945054945055
7.623103857040405,0.0,1.054945054945055
7.643918037414551,0.0,1.054945054945055
7.664775609970093,0.0,1.054945054945055
7.685577869415283,0.0,1.054945054945055
7.706394910812378,0.0,1.054945054945055
7.7273948192596436,0.0,1.054945054945055
7.748257160186768,0.0,1.054945054945055
7.769113302230835,0.0,1.054945054945055
7.790008783340454,0.0,1.054945054945055
7.810852289199829,0.0,1.054945054945055
7.831722021102905,0.0,1.054945054945055
7.852590322494507,0.0,1.054945054945055
7.873605489730835,0.0,1.054945054945055
7.894418716430664,0.0,1.054945054945055
7.9152045249938965,0.0,1.054945054945055
7.936050176620483,0.0,1.054945054945055
7.957050085067749,0.0,1.054945054945055
7.9778969287872314,0.0,1.054945054945055
7.998747110366821,0.0,1.054945054945055
8.019588470458984,15.0,1.054945054945055
8.040530681610107,15.0,1.054945054945055
8.06136679649353,15.0,1.054945054945055
8.0823974609375,15.0,1.5824175824175823
8.103460788726807,15.0,2.6373626373626373
8.12432861328125,15.0,4.043956043956044
8.14540147781372,15.0,6.241758241758242
8.166218519210815,15.0,8.791208791208792
8.187034368515015,15.0,11.340659340659341
8.208069324493408,15.0,13.186813186813186
8.228957414627075,15.0,14.68131868131868
8.249834537506104,15.0,15.56043956043956
8.270657539367676,15.0,16.087912087912088
8.291563034057617,15.0,16.175824175824175
8.31239628791809,15.0,15.736263736263735
8.333277940750122,15.0,15.384615384615385
8.354148626327515,15.0,15.12087912087912
8.374977111816406,15.0,15.208791208791208
8.396071672439575,15.0,15.472527472527473
8.416942596435547,15.0,15.824175824175825
8.437835693359375,15.0,16.175824175824175
8.458707094192505,15.0,16.439560439560438
8.479601383209229,15.0,16.52747252747253
8.500587940216064,15.0,16.439560439560438
8.521389484405518,15.0,16.175824175824175
8.542271137237549,15.0,16.0
8.563112735748291,15.0,15.912087912087912
8.583914995193481,15.0,15.912087912087912
8.60478687286377,15.0,16.087912087912088
8.625606298446655,15.0,16.263736263736263
8.646463394165039,15.0,16.35164835164835
8.667487382888794,15.0,16.439560439560438
8.688344240188599,15.0,16.439560439560438
8.709268569946289,15.0,16.263736263736263
8.730161905288696,15.0,16.175824175824175
8.751078844070435,15.0,16.175824175824175
8.772012710571289,15.0,16.175824175824175
8.792887210845947,15.0,16.175824175824175
8.813791275024414,15.0,16.263736263736263
8.834646224975586,15.0,16.35164835164835
8.855579614639282,15.0,16.35164835164835
8.876458168029785,15.0,16.35164835164835
8.897356986999512,15.0,16.263736263736263
8.91822361946106,15.0,16.263736263736263
8.939108610153198,15.0,16.175824175824175
8.959935903549194,15.0,16.175824175824175
8.980952739715576,15.0,16.175824175824175
9.001808404922485,15.0,16.263736263736263
9.022597551345825,15.0,16.263736263736263
9.043572664260864,15.0,16.263736263736263
9.064432859420776,15.0,16.263736263736263
9.085309028625488,15.0,16.263736263736263
9.106186151504517,15.0,16.263736263736263
9.127105712890625,15.0,16.263736263736263
9.148146152496338,15.0,16.263736263736263
9.169014930725098,15.0,16.263736263736263
9.189964056015015,15.0,16.263736263736263
9.210850477218628,15.0,16.263736263736263
9.231897115707397,15.0,16.263736263736263
9.252704620361328,15.0,16.263736263736263
9.273577451705933,15.0,16.263736263736263
9.294414520263672,15.0,16.263736263736263
9.315246105194092,15.0,16.263736263736263
9.33614468574524,15.0,16.263736263736263
9.357001781463623,15.0,16.263736263736263
9.377723693847656,15.0,16.263736263736263
9.398559093475342,15.0,16.263736263736263
9.419452428817749,15.0,16.263736263736263
9.440313816070557,15.0,16.263736263736263
9.461141109466553,15.0,16.263736263736263
9.482170581817627,15.0,16.263736263736263
9.503039836883545,15.0,16.263736263736263
9.52389645576477,15.0,16.263736263736263
9.544754028320312,15.0,16.263736263736263
9.565580129623413,15.0,16.263736263736263
9.586442232131958,15.0,16.263736263736263
9.6073477268219,15.0,16.263736263736263
9.628198385238647,15.0,16.263736263736263
9.64906620979309,15.0,16.263736263736263
9.66992712020874,15.0,16.263736263736263
9.691033840179443,15.0,16.263736263736263
9.711911678314209,15.0,16.263736263736263
9.73294448852539,15.0,16.263736263736263
9.7538743019104,15.0,16.263736263736263
9.774691581726074,15.0,16.263736263736263
9.795523881912231,15.0,16.263736263736263
9.81631326675415,15.0,16.263736263736263
9.837208271026611,15.0,16.263736263736263
9.858222007751465,15.0,16.263736263736263
9.879070043563843,15.0,16.263736263736263
9.900065660476685,15.0,16.263736263736263
9.92092752456665,15.0,16.263736263736263
9.941999197006226,15.0,16.263736263736263
9.962873935699463,15.0,16.263736263736263
9.983796834945679,15.0,16.263736263736263
10.004594326019287,15.0,16.263736263736263
10.02541470527649,15.0,16.263736263736263
10.046411752700806,15.0,16.263736263736263
10.06725525856018,15.0,16.263736263736263
10.088146924972534,15.0,16.263736263736263
10.109015226364136,15.0,16.263736263736263
10.129949808120728,15.0,16.263736263736263
10.150800466537476,15.0,16.263736263736263
10.171510219573975,15.0,16.263736263736263
10.192389965057373,15.0,16.263736263736263
10.213269710540771,15.0,16.263736263736263
10.234145402908325,15.0,16.263736263736263
10.25508999824524,15.0,16.263736263736263
10.275977373123169,15.0,16.263736263736263
10.296980857849121,15.0,16.263736263736263
10.317852258682251,15.0,16.263736263736263
10.338745832443237,15.0,16.263736263736263
10.359550714492798,15.0,16.263736263736263
10.380541324615479,15.0,16.263736263736263
10.401339769363403,15.0,16.263736263736263
10.422222375869751,15.0,16.263736263736263
10.443031549453735,15.0,16.263736263736263
10.463878631591797,15.0,16.263736263736263
10.48470425605774,15.0,16.263736263736263
10.50554370880127,15.0,16.263736263736263
10.526354312896729,15.0,16.263736263736263
10.547242641448975,15.0,16.263736263736263
10.568096160888672,15.0,16.263736263736263
10.588926076889038,15.0,16.263736263736263
10.609827995300293,15.0,16.263736263736263
10.630745887756348,15.0,16.263736263736263
10.651600122451782,15.0,16.263736263736263
10.672542095184326,15.0,16.263736263736263
10.693370580673218,15.0,16.263736263736263
10.714234352111816,15.0,16.263736263736263
10.73513150215149,15.0,16.263736263736263
10.755965948104858,15.0,16.263736263736263
10.777010202407837,15.0,16.263736263736263
10.798367977142334,15.0,16.263736263736263
10.819256782531738,15.0,16.263736263736263
10.840127944946289,15.0,16.263736263736263
10.86111044883728,15.0,16.263736263736263
10.882147550582886,15.0,16.263736263736263
10.903106927871704,15.0,16.263736263736263
10.923912286758423,15.0,16.263736263736263
10.944978475570679,15.0,16.263736263736263
10.965865135192871,15.0,16.263736263736263
10.986759901046753,15.0,16.263736263736263
11.007629871368408,0.0,16.263736263736263
11.028533220291138,0.0,16.263736263736263
11.049326181411743,0.0,16.263736263736263
11.07034683227539,0.0,16.175824175824175
11.091241121292114,0.0,15.56043956043956
11.11210560798645,0.0,14.417582417582418
11.132935762405396,0.0,12.747252747252746
11.15379810333252,0.0,10.989010989010989
11.17456316947937,0.0,9.23076923076923
11.195405006408691,0.0,7.472527472527473
11.216197490692139,0.0,5.802197802197802
11.237137794494629,0.0,4.571428571428571
11.258028030395508,0.0,3.6043956043956045
11.279046297073364,0.0,3.076923076923077
11.299920320510864,0.0,2.901098901098901
11.320752143859863,0.0,2.901098901098901
11.341631889343262,0.0,2.989010989010989
11.362514019012451,0.0,2.989010989010989
11.38330888748169,0.0,2.989010989010989
11.404125690460205,0.0,2.989010989010989
11.42495846748352,0.0,2.901098901098901
11.446043729782104,0.0,2.8131868131868134
11.466890096664429,0.0,2.8131868131868134
11.48772120475769,0.0,2.8131868131868134
11.50852084159851,0.0,2.8131868131868134
11.529304027557373,0.0,2.901098901098901
11.550296068191528,0.0,2.901098901098901
11.571136713027954,0.0,2.901098901098901
11.591928243637085,0.0,2.901098901098901
11.612882852554321,0.0,2.901098901098901
11.633742809295654,0.0,2.8131868131868134
11.654565572738647,0.0,2.8131868131868134
11.675436973571777,0.0,2.8131868131868134
11.696410655975342,0.0,2.8131868131868134
11.717233657836914,0.0,2.901098901098901
11.738084316253662,0.0,2.901098901098901
11.759061098098755,0.0,2.901098901098901
11.780012845993042,0.0,2.901098901098901
11.801047325134277,0.0,2.901098901098901
11.821964025497437,0.0,2.8131868131868134
11.842797994613647,0.0,2.8131868131868134
11.863655805587769,0.0,2.8131868131868134
11.884553670883179,0.0,2.8131868131868134
11.905415058135986,0.0,2.8131868131868134
11.926233530044556,0.0,2.8131868131868134
11.947176456451416,0.0,2.8131868131868134
11.968066215515137,0.0,2.8131868131868134
11.988903522491455,0.0,2.8131868131868134
12.009695053100586,0.0,2.8131868131868134
12.03056025505066,0.0,2.8131868131868134
12.051601648330688,0.0,2.8131868131868134
12.072490453720093,0.0,2.8131868131868134
12.09335732460022,0.0,2.8131868131868134
12.11423397064209,0.0,2.8131868131868134
12.135084390640259,0.0,2.8131868131868134
12.155960083007812,0.0,2.8131868131868134
12.177029609680176,0.0,2.8131868131868134
12.197856187820435,0.0,2.8131868131868134
12.218743562698364,0.0,2.8131868131868134
12.239571332931519,0.0,2.8131868131868134
12.260401964187622,0.0,2.8131868131868134
12.281430721282959,0.0,2.8131868131868134
12.302412748336792,0.0,2.8131868131868134
12.323252439498901,0.0,2.8131868131868134
12.34409236907959,0.0,2.8131868131868134
12.364913940429688,0.0,2.8131868131868134
12.385697841644287,0.0,2.8131868131868134
12.40656065940857,0.0,2.8131868131868134
12.42742919921875,0.0,2.8131868131868134
12.448316812515259,0.0,2.8131868131868134
12.469353199005127,0.0,2.8131868131868134
12.490242004394531,0.0,2.8131868131868134
12.511341571807861,0.0,2.8131868131868134
12.532228231430054,0.0,2.8131868131868134
12.553578853607178,0.0,2.8131868131868134
12.574548959732056,0.0,2.8131868131868134
12.59537124633789,0.0,2.8131868131868134
12.616379976272583,0.0,2.8131868131868134
12.637242078781128,0.0,2.8131868131868134
12.658107042312622,0.0,2.8131868131868134
12.679171800613403,0.0,2.8131868131868134
12.700087070465088,0.0,2.8131868131868134
12.720950365066528,0.0,2.8131868131868134
12.741820335388184,0.0,2.8131868131868134
12.76262378692627,0.0,2.8131868131868134
12.783413887023926,0.0,2.8131868131868134
12.804224967956543,0.0,2.8131868131868134
12.825035572052002,0.0,2.8131868131868134
12.846046924591064,0.0,2.8131868131868134
12.866851329803467,0.0,2.8131868131868134
12.887689352035522,0.0,2.8131868131868134
12.908579111099243,0.0,2.8131868131868134
12.929411888122559,0.0,2.8131868131868134
12.950412273406982,0.0,2.8131868131868134
12.971231460571289,0.0,2.8131868131868134
12.992112636566162,0.0,2.8131868131868134
13.013137102127075,0.3301563913670399,2.8131868131868134
13.034021377563477,0.8547900285654381,2.8131868131868134
13.054850339889526,1.3774481012992423,2.8131868131868134
13.075606346130371,1.897337227074821,2.8131868131868134
13.096472263336182,2.4186777598833546,2.8131868131868134
13.117335796356201,2.9382961919106156,2.901098901098901
13.138239622116089,3.4568924502547507,2.989010989010989
13.159127712249756,3.972715870015342,3.2527472527472527
13.179946184158325,4.484097122522865,3.6043956043956045
13.200769901275635,4.992537234758575,3.956043956043956
13.221569299697876,5.496971214897649,4.483516483516484
13.242614984512329,6.003554791899429,5.0989010989010985
13.263472080230713,6.5014573748427384,5.626373626373627
13.284438610076904,6.99747062735277,6.153846153846154
13.305286169052124,7.48585401385146,6.681318681318682
13.326112747192383,7.968616320164125,7.032967032967033
13.347104549407959,8.449684791157845,7.472527472527473
13.367952346801758,8.921634799991207,8.0
13.388759136199951,9.38655180283235,8.43956043956044
13.409541606903076,9.844520092274943,8.967032967032967
13.430351257324219,10.296359969355262,9.406593406593407
13.451358318328857,10.745344162826271,9.934065934065934
13.472229719161987,11.184014275056464,10.461538461538462
13.493066787719727,11.614288933863634,10.901098901098901
13.51408314704895,12.040199234663827,11.340659340659341
13.534987926483154,12.455518199211536,11.868131868131869
13.555813074111938,12.860709472933596,12.219780219780219
13.576634645462036,13.257026284514064,12.571428571428571
13.597604036331177,13.646983726816952,13.098901098901099
13.618527173995972,14.026637027023662,13.45054945054945
13.639334678649902,14.394576644848588,13.802197802197803
13.660420656204224,14.757400068901198,14.241758241758241
13.68132734298706,15.10691016826241,14.593406593406593
13.702253341674805,15.446302038219153,14.857142857142858
13.723157167434692,15.774670842296887,15.208791208791208
13.744070291519165,16.092293960228037,15.56043956043956
13.764984607696533,16.39882073762709,15.912087912087912
13.785873651504517,16.693671246917592,16.263736263736263
13.806788682937622,16.977364742574984,16.615384615384617
